발표시간,지역,발효시각,해당지역,내용
2023-01-24 4:00,부산·울산·경상남도,(1) 풍랑경보 변경 : 2023년 01월 24일 05시 00분 / (2) 풍랑경보 변경 : 2023년 01월 24일 05시 00분,(1) 풍랑경보 변경 : 동해남부남쪽안쪽먼바다 / (2) 풍랑경보 변경 : 동해남부남쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 26일 오전(09시~12시) / (2) 풍랑경보 변경 /   o 해제 예고: 26일 늦은 오후(15시~18시)
2023-01-24 6:00,부산·울산·경상남도,(1) 강풍주의보 발표 : 2023년 01월 24일 06시 00분,(1) 강풍주의보 발표 : 경상남도(하동. 산청),(1) 강풍주의보 발표 /   o 해제 예고: 25일 오전(09시~12시)
2023-01-24 6:00,대구·경상북도,(1) 대설경보 변경 : 2023년 01월 24일 06시 00분,(1) 대설경보 변경 : 울릉도.독도,
2023-01-24 10:00,부산·울산·경상남도,(1) 풍랑경보 변경 : 2023년 01월 24일 10시 00분 / (2) 건조주의보 발표 : 2023년 01월 24일 10시 00분,(1) 풍랑경보 변경 : 남해동부바깥먼바다 / (2) 건조주의보 발표 : 경상남도(양산. 밀양. 의령. 진주. 사천),(1) 풍랑경보 변경 /   o 해제 예고: 25일 밤(21시~24시)
2023-01-24 10:00,대구·경상북도,(1) 건조주의보 발표 : 2023년 01월 24일 10시 00분,(1) 건조주의보 발표 : 경상북도(구미. 영천. 고령. 성주. 칠곡. 예천. 안동. 의성. 청송),
2023-01-24 12:00,부산·울산·경상남도,(1) 풍랑경보 변경 : 2023년 01월 24일 14시 00분,(1) 풍랑경보 변경 : 남해동부안쪽먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 25일 늦은 오후(15시~18시)
2023-01-24 12:30,부산·울산·경상남도,(1) 강풍주의보 발표 : 2023년 01월 24일 12시 30분,(1) 강풍주의보 발표 : 경상남도(김해. 의령),(1) 강풍주의보 발표 /   o 해제 예고: 25일 오전(09시~12시)
2023-01-24 13:00,대구·경상북도,(1) 강풍주의보 발표 : 2023년 01월 24일 13시 00분,(1) 강풍주의보 발표 : 경상북도(영천),(1) 강풍주의보 발표 /   o 해제 예고: 25일 새벽(03시~06시)
2023-01-24 21:00,대구·경상북도,(1) 강풍주의보 해제 : 2023년 01월 24일 21시 00분 / (2) 강풍주의보 변경 : 2023년 01월 24일 21시 00분,(1) 강풍주의보 해제 : 경상북도(영천) / (2) 강풍주의보 변경 : 울릉도.독도,(2) 강풍주의보 변경 /   o 해제 예고: 25일 늦은 오후(15시~18시)
2023-01-25 0:00,대구·경상북도,(1) 강풍주의보 해제 : 2023년 01월 25일 02시 00분,(1) 강풍주의보 해제 : 경상북도(영주. 영덕. 울진평지. 포항. 경주. 경북북동산지),
2023-01-25 2:00,부산·울산·경상남도,(1) 풍랑주의보 변경 : 2023년 01월 25일 03시 00분,(1) 풍랑주의보 변경 : 남해동부안쪽먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 25일 늦은 오후(15시~18시)
2023-01-25 4:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2023년 01월 25일 06시 00분 / (2) 풍랑주의보 변경 : 2023년 01월 25일 06시 00분 / (3) 풍랑주의보 변경 : 2023년 01월 25일 06시 00분,(1) 강풍주의보 해제 : 경상남도(김해. 의령. 하동. 산청. 통영. 거제. 남해). 부산. 울산 / (2) 풍랑주의보 변경 : 동해남부남쪽안쪽먼바다 / (3) 풍랑주의보 변경 : 동해남부남쪽바깥먼바다,(2) 풍랑주의보 변경 /   o 해제 예고: 26일 오전(09시~12시) / (3) 풍랑주의보 변경 /   o 해제 예고: 26일 늦은 오후(15시~18시)
2023-01-25 4:00,대구·경상북도,(1) 대설주의보 변경 : 2023년 01월 25일 04시 00분 / (2) 풍랑주의보 변경 : 2023년 01월 25일 06시 00분 / (3) 풍랑주의보 변경 : 2023년 01월 25일 06시 00분,(1) 대설주의보 변경 : 울릉도.독도 / (2) 풍랑주의보 변경 : 동해남부북쪽안쪽먼바다 / (3) 풍랑주의보 변경 : 동해남부북쪽바깥먼바다,(2) 풍랑주의보 변경 /   o 해제 예고: 26일 오전(09시~12시) / (3) 풍랑주의보 변경 /   o 해제 예고: 26일 늦은 오후(15시~18시)
2023-01-25 6:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2023년 01월 25일 07시 00분,(1) 풍랑주의보 해제 : 남해동부앞바다(부산앞바다. 경남서부남해앞바다. 거제시동부앞바다),
2023-01-25 9:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2023년 01월 25일 09시 00분 / (2) 풍랑주의보 해제 : 2023년 01월 25일 11시 00분 / (3) 풍랑주의보 변경 : 2023년 01월 25일 11시 00분,(1) 건조주의보 발표 : 경상남도(통영) / (2) 풍랑주의보 해제 : 동해남부앞바다(울산앞바다). 남해동부안쪽먼바다 / (3) 풍랑주의보 변경 : 남해동부바깥먼바다,(3) 풍랑주의보 변경 /   o 해제 예고: 25일 밤(21시~24시)
2023-01-25 10:00,대구·경상북도,(1) 대설주의보 해제 : 2023년 01월 25일 10시 00분,(1) 대설주의보 해제 : 울릉도.독도,
2023-01-25 11:00,부산·울산·경상남도,(1) 한파주의보 해제 : 2023년 01월 25일 14시 00분,(1) 한파주의보 해제 : 경상남도(양산. 창원. 김해. 밀양. 하동. 통영. 사천. 거제. 남해). 부산. 울산,
2023-01-25 11:00,대구·경상북도,(1) 한파주의보 해제 : 2023년 01월 25일 14시 00분 / (2) 한파주의보 변경 : 2023년 01월 25일 14시 00분,(1) 한파주의보 해제 : 경상북도(영덕. 울진평지). 울릉도.독도 / (2) 한파주의보 변경 : 경상북도(칠곡. 문경. 예천. 영주. 봉화평지),
2023-01-25 14:00,대구·경상북도,(1) 강풍주의보 해제 : 2023년 01월 25일 14시 00분 / (2) 풍랑주의보 해제 : 2023년 01월 25일 16시 00분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다),
2023-01-25 18:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2023년 01월 25일 20시 00분,(1) 풍랑주의보 해제 : 남해동부바깥먼바다,
2023-01-26 10:30,부산·울산·경상남도,(1) 한파주의보 해제 : 2023년 01월 26일 10시 30분 / (2) 풍랑주의보 해제 : 2023년 01월 26일 12시 00분,(1) 한파주의보 해제 : 경상남도(의령. 함안. 창녕. 진주. 산청. 함양. 거창. 합천. 고성) / (2) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,
2023-01-26 10:30,대구·경상북도,(1) 한파경보 해제 : 2023년 01월 26일 10시 30분 / (2) 한파주의보 해제 : 2023년 01월 26일 10시 30분 / (3) 한파주의보 변경 : 2023년 01월 26일 10시 30분 / (4) 건조주의보 해제 : 2023년 01월 26일 10시 30분 / (5) 풍랑주의보 해제 : 2023년 01월 26일 12시 00분,(1) 한파경보 해제 : 경상북도(군위. 김천. 상주. 안동. 의성. 청송. 영양평지) / (2) 한파주의보 해제 : 경상북도(구미. 영천. 경산. 청도. 고령. 성주. 칠곡. 문경. 예천. 영주. 봉화평지. 포항. 경주). 대구 / (3) 한파주의보 변경 : 경상북도(경북북동산지) / (4) 건조주의보 해제 : 경상북도(구미. 영천. 경산. 고령. 성주. 칠곡. 상주. 문경. 예천. 안동. 의성. 청송. 경북북동산지). 대구 / (5) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다,
2023-01-26 11:20,대구·경상북도,(1) 대설주의보 발표 : 2023년 01월 26일 11시 20분,(1) 대설주의보 발표 : 경상북도(문경. 경북북동산지),
2023-01-26 12:00,대구·경상북도,(1) 풍랑주의보 해제 : 2023년 01월 26일 15시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2023-01-26 17:00,대구·경상북도,(1) 대설주의보 해제 : 2023년 01월 26일 17시 00분,(1) 대설주의보 해제 : 경상북도(문경. 경북북동산지),
2023-01-27 2:00,대구·경상북도,(1) 대설주의보 발표 : 2023년 01월 27일 04시 00분,(1) 대설주의보 발표 : 울릉도.독도,
2023-01-27 7:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2023년 01월 27일 09시 00분,(1) 풍랑주의보 발표 : 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 29일 오전(09시~12시)
2023-01-27 10:40,부산·울산·경상남도,(1) 강풍주의보 발표 : 2023년 01월 27일 10시 40분 / (2) 건조주의보 발표 : 2023년 01월 27일 10시 40분 / (3) 풍랑주의보 발표 : 2023년 01월 27일 13시 00분 / (4) 풍랑주의보 발표 : 2023년 01월 27일 13시 00분 / (5) 풍랑주의보 발표 : 2023년 01월 27일 13시 00분,(1) 강풍주의보 발표 : 부산. 울산 / (2) 건조주의보 발표 : 경상남도(함안. 창녕. 하동. 산청. 합천. 거제. 고성. 남해) / (3) 풍랑주의보 발표 : 남해동부안쪽먼바다 / (4) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다 / (5) 풍랑주의보 발표 : 동해남부남쪽바깥먼바다,(1) 강풍주의보 발표 /   o 해제 예고: 28일 오전(09시~12시) / (3) 풍랑주의보 발표 /   o 해제 예고: 28일 밤(21시~24시) / (4) 풍랑주의보 발표 /   o 해제 예고: 29일 오전(09시~12시) / (5) 풍랑주의보 발표 /   o 해제 예고: 29일 늦은 오후(15시~18시)
2023-01-27 10:40,대구·경상북도,(1) 한파주의보 발표 : 2023년 01월 27일 10시 40분 / (2) 한파경보 변경 : 2023년 01월 27일 10시 40분 / (3) 건조주의보 발표 : 2023년 01월 27일 10시 40분 / (4) 강풍주의보 발표 : 2023년 01월 27일 13시 00분 / (5) 풍랑주의보 발표 : 2023년 01월 27일 13시 00분 / (6) 풍랑주의보 발표 : 2023년 01월 27일 13시 00분,(1) 한파주의보 발표 : 경상북도(구미. 군위. 고령. 성주. 칠곡. 김천. 상주. 문경. 예천. 안동. 영주. 의성. 청송. 영양평지. 봉화평지) / (2) 한파경보 변경 : 경상북도(경북북동산지) / (3) 건조주의보 발표 : 경상북도(구미. 영천. 경산. 청도. 고령. 성주. 칠곡. 청송. 영양평지. 경북북동산지). 대구 / (4) 강풍주의보 발표 : 울릉도.독도 / (5) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다 / (6) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(4) 강풍주의보 발표 /   o 해제 예고: 29일 새벽(03시~06시) / (5) 풍랑주의보 발표 /   o 해제 예고: 29일 오전(09시~12시) / (6) 풍랑주의보 발표 /   o 해제 예고: 29일 낮(12시~15시)
2023-01-27 13:00,부산·울산·경상남도,(1) 풍랑경보 변경 : 2023년 01월 27일 15시 00분,(1) 풍랑경보 변경 : 남해동부바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 29일 오전(09시~12시)
2023-01-27 21:20,대구·경상북도,(1) 대설경보 변경 : 2023년 01월 27일 21시 20분,(1) 대설경보 변경 : 울릉도.독도,
2023-01-28 7:00,부산·울산·경상남도,(1) 풍랑주의보 변경 : 2023년 01월 28일 07시 00분,(1) 풍랑주의보 변경 : 남해동부바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 29일 오전(09시~12시)
2023-01-28 9:30,대구·경상북도,(1) 대설주의보 변경 : 2023년 01월 28일 09시 30분,(1) 대설주의보 변경 : 울릉도.독도,
2023-01-28 10:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2023년 01월 28일 12시 00분,(1) 강풍주의보 해제 : 부산. 울산,
2023-01-28 10:40,부산·울산·경상남도,(1) 건조주의보 발표 : 2023년 01월 28일 10시 40분,(1) 건조주의보 발표 : 경상남도(함양),
2023-01-28 15:00,대구·경상북도,(1) 대설주의보 해제 : 2023년 01월 28일 15시 00분,(1) 대설주의보 해제 : 울릉도.독도,
2023-01-28 16:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2023년 01월 28일 18시 00분,(1) 풍랑주의보 해제 : 남해동부안쪽먼바다,
2023-01-29 0:00,대구·경상북도,(1) 강풍주의보 해제 : 2023년 01월 29일 00시 00분,(1) 강풍주의보 해제 : 울릉도.독도,
2023-01-29 1:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2023년 01월 29일 04시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다. 남해동부바깥먼바다,
2023-01-29 6:00,대구·경상북도,(1) 풍랑주의보 해제 : 2023년 01월 29일 08시 00분 / (2) 풍랑주의보 해제 : 2023년 01월 29일 09시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다 / (2) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2023-01-29 10:00,대구·경상북도,(1) 한파주의보 해제 : 2023년 01월 29일 10시 00분 / (2) 한파주의보 변경 : 2023년 01월 29일 10시 00분,(1) 한파주의보 해제 : 경상북도(구미. 군위. 고령. 성주. 칠곡. 김천. 상주. 문경. 예천. 안동. 영주. 의성. 청송. 영양평지. 봉화평지) / (2) 한파주의보 변경 : 경상북도(경북북동산지),
2023-01-29 14:00,대구·경상북도,(1) 강풍주의보 발표 : 2023년 01월 29일 15시 00분,(1) 강풍주의보 발표 : 경상북도(경북북동산지),(1) 강풍주의보 발표 /   o 해제 예고: 30일 새벽(03시~06시)
2023-01-29 16:00,부산·울산·경상남도,(1) 건조경보 변경 : 2023년 01월 29일 16시 00분,(1) 건조경보 변경 : 울산,
2023-01-29 20:20,대구·경상북도,(1) 대설주의보 발표 : 2023년 01월 29일 20시 20분,(1) 대설주의보 발표 : 경상북도(경북북동산지),
2023-01-29 22:00,대구·경상북도,(1) 강풍주의보 발표 : 2023년 01월 29일 22시 00분,(1) 강풍주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 30일 늦은 오후(15시~18시)
2023-01-29 23:00,대구·경상북도,(1) 대설주의보 해제 : 2023년 01월 29일 23시 00분 / (2) 풍랑주의보 발표 : 2023년 01월 30일 01시 00분 / (3) 풍랑주의보 발표 : 2023년 01월 30일 01시 00분,(1) 대설주의보 해제 : 경상북도(경북북동산지) / (2) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다 / (3) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(2) 풍랑주의보 발표 /   o 해제 예고: 30일 늦은 오후(15시~18시) / (3) 풍랑주의보 발표 /   o 해제 예고: 30일 밤(21시~24시)
2023-01-30 0:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2023년 01월 30일 02시 00분 / (2) 풍랑주의보 발표 : 2023년 01월 30일 03시 00분 / (3) 풍랑주의보 발표 : 2023년 01월 30일 03시 00분,(1) 풍랑주의보 발표 : 남해동부바깥먼바다 / (2) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다 / (3) 풍랑주의보 발표 : 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 30일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 30일 늦은 오후(15시~18시) / (3) 풍랑주의보 발표 /   o 해제 예고: 30일 밤(21시~24시)
2023-01-30 0:20,대구·경상북도,(1) 강풍주의보 해제 : 2023년 01월 30일 00시 20분 / (2) 대설주의보 발표 : 2023년 01월 30일 00시 20분,(1) 강풍주의보 해제 : 경상북도(경북북동산지) / (2) 대설주의보 발표 : 울릉도.독도,
2023-01-30 6:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2023년 01월 30일 09시 00분,(1) 풍랑주의보 해제 : 남해동부바깥먼바다,
2023-01-30 11:40,대구·경상북도,(1) 강풍주의보 해제 : 2023년 01월 30일 11시 40분 / (2) 대설주의보 해제 : 2023년 01월 30일 11시 40분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 대설주의보 해제 : 울릉도.독도,
2023-01-30 16:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2023년 01월 30일 18시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,
2023-01-30 16:00,대구·경상북도,(1) 풍랑주의보 해제 : 2023년 01월 30일 18시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다,
2023-01-30 21:00,대구·경상북도,(1) 풍랑주의보 해제 : 2023년 01월 30일 23시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2023-01-31 10:00,대구·경상북도,(1) 한파주의보 해제 : 2023년 01월 31일 10시 00분,(1) 한파주의보 해제 : 경상북도(경북북동산지),
2023-01-31 16:00,부산·울산·경상남도,(1) 건조주의보 해제 : 2023년 01월 31일 16시 00분 / (2) 건조주의보 변경 : 2023년 01월 31일 16시 00분,(1) 건조주의보 해제 : 경상남도(의령. 함안. 창녕. 진주. 하동. 산청. 함양. 합천. 통영. 사천. 거제. 고성. 남해) / (2) 건조주의보 변경 : 울산,
2023-01-31 16:00,대구·경상북도,(1) 건조주의보 해제 : 2023년 01월 31일 16시 00분,(1) 건조주의보 해제 : 경상북도(구미. 영천. 경산. 청도. 고령. 성주. 칠곡. 청송. 영양평지). 대구,
2023-02-01 10:00,대구·경상북도,(1) 한파주의보 발표 : 2023년 02월 01일 21시 00분,(1) 한파주의보 발표 : 경상북도(문경. 청송. 영양평지. 경북북동산지),
2023-02-01 12:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2023년 02월 01일 15시 00분 / (2) 풍랑주의보 발표 : 2023년 02월 01일 15시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다 / (2) 풍랑주의보 발표 : 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 2일 늦은 오후(15시~18시) / (2) 풍랑주의보 발표 /   o 해제 예고: 2일 밤(21시~24시)
2023-02-01 13:00,대구·경상북도,(1) 강풍주의보 발표 : 2023년 02월 01일 13시 00분,(1) 강풍주의보 발표 : 경상북도(영주),(1) 강풍주의보 발표 /   o 해제 예고: 1일 밤(21시~24시)
2023-02-01 14:40,대구·경상북도,(1) 강풍주의보 발표 : 2023년 02월 01일 14시 40분,(1) 강풍주의보 발표 : 경상북도(영덕. 울진평지. 포항. 경주),(1) 강풍주의보 발표 /   o 해제 예고: 1일 밤(21시~24시)
